http://dbpedia.org/ontology/writer, http://dbpedia.org/ontology/producer, 12589, 2476, 0.1967, 4789, 0.3804, 59661, 5088
http://dbpedia.org/ontology/publisher, http://dbpedia.org/ontology/distributor, 3801, 2461, 0.6475, 707, 0.1860, 1030, 1
http://dbpedia.org/ontology/musicalArtist, http://dbpedia.org/ontology/writer, 8457, 2459, 0.2908, 3254, 0.3848, 25795, 3282
http://dbpedia.org/ontology/musicalBand, http://dbpedia.org/ontology/writer, 8457, 2459, 0.2908, 3254, 0.3848, 25795, 1
http://dbpedia.org/ontology/birthPlace, http://dbpedia.org/ontology/country, 10331, 2349, 0.2274, 4880, 0.4724, 25820, 3821
http://dbpedia.org/ontology/nationality, http://dbpedia.org/ontology/birthPlace, 10582, 2171, 0.2052, 5285, 0.4994, 75693, 23058
http://dbpedia.org/ontology/writer, http://dbpedia.org/ontology/musicalArtist, 10203, 2126, 0.2084, 4012, 0.3932, 25795, 3282
http://dbpedia.org/ontology/producer, http://dbpedia.org/ontology/artist, 10271, 2010, 0.1957, 4216, 0.4105, 53119, 2465
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/county, 7613, 1840, 0.2417, 2865, 0.3763, 0, 0
http://dbpedia.org/ontology/location, http://dbpedia.org/ontology/headquarter, 4560, 1526, 0.3346, 1097, 0.2406, 3652, 1
http://dbpedia.org/ontology/location, http://dbpedia.org/ontology/country, 6636, 1525, 0.2298, 3257, 0.4908, 39084, 462
http://dbpedia.org/ontology/deathPlace, http://dbpedia.org/ontology/nationality, 9091, 1486, 0.1635, 5244, 0.5768, 26274, 6560
http://dbpedia.org/ontology/director, http://dbpedia.org/ontology/producer, 4964, 1464, 0.2949, 2548, 0.5133, 43741, 1785
http://dbpedia.org/ontology/musicalArtist, http://dbpedia.org/ontology/producer, 5050, 1438, 0.2848, 2662, 0.5271, 26275, 2641
http://dbpedia.org/ontology/musicalBand, http://dbpedia.org/ontology/producer, 5050, 1438, 0.2848, 2662, 0.5271, 26275, 0
http://dbpedia.org/ontology/draftTeam, http://dbpedia.org/ontology/formerTeam, 8569, 1424, 0.1662, 1760, 0.2054, 4679, 0
http://www.w3.org/2000/01/rdf-schema#seeAlso, http://dbpedia.org/ontology/country, 16889, 1400, 0.0829, 5264, 0.3117, 15529, 0
http://dbpedia.org/ontology/producer, http://dbpedia.org/ontology/musicalArtist, 7447, 1371, 0.1841, 4290, 0.5761, 26275, 2641
http://dbpedia.org/ontology/producer, http://dbpedia.org/ontology/director, 7835, 1355, 0.1729, 4026, 0.5138, 43741, 1785
http://dbpedia.org/ontology/order, http://dbpedia.org/ontology/family, 103291, 1354, 0.0131, 50319, 0.4872, 248710, 55581
http://dbpedia.org/ontology/daylightSavingTimeZone, http://dbpedia.org/ontology/timeZone, 3922, 1259, 0.3210, 2640, 0.6731, 1323, 0
http://dbpedia.org/ontology/network, http://dbpedia.org/ontology/channel, 2836, 1188, 0.4189, 613, 0.2161, 223, 0
http://dbpedia.org/ontology/sourceCountry, http://dbpedia.org/ontology/country, 1824, 1176, 0.6447, 294, 0.1612, 159, 0
http://dbpedia.org/ontology/birthPlace, http://dbpedia.org/ontology/residence, 7087, 1159, 0.1635, 2123, 0.2996, 31384, 1553
http://dbpedia.org/ontology/residence, http://dbpedia.org/ontology/birthPlace, 8529, 1129, 0.1324, 2659, 0.3118, 31384, 1553
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/picture, 2930, 1121, 0.3826, 775, 0.2645, 0, 0
http://dbpedia.org/ontology/riverMouth, http://dbpedia.org/ontology/mouthPosition, 1835, 1090, 0.5940, 523, 0.2850, 0, 0
http://dbpedia.org/ontology/countySeat, http://dbpedia.org/ontology/largestCity, 1439, 1074, 0.7464, 362, 0.2516, 806, 0
http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/birthPlace, 3069, 1072, 0.3493, 1452, 0.4731, 25820, 3821
http://dbpedia.org/ontology/publisher, http://dbpedia.org/ontology/developer, 3329, 1000, 0.3004, 1549, 0.4653, 10116, 5
http://dbpedia.org/ontology/developer, http://dbpedia.org/ontology/distributor, 4284, 940, 0.2194, 2089, 0.4876, 1540, 1602
http://dbpedia.org/ontology/artist, http://dbpedia.org/ontology/writer, 8669, 939, 0.1083, 1956, 0.2256, 2817, 1392
http://dbpedia.org/ontology/family, http://dbpedia.org/ontology/order, 115138, 931, 0.0081, 53163, 0.4617, 248710, 55581
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/map, 2125, 931, 0.4381, 1029, 0.4842, 4, 0
http://dbpedia.org/ontology/location, http://dbpedia.org/ontology/city, 2378, 812, 0.3415, 703, 0.2956, 6022, 973
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/province, 13086, 812, 0.0621, 5610, 0.4287, 44, 0
http://dbpedia.org/ontology/family, http://dbpedia.org/ontology/genus, 41271, 802, 0.0194, 31303, 0.7585, 205685, 33406
http://dbpedia.org/ontology/nationality, http://dbpedia.org/ontology/deathPlace, 4703, 797, 0.1695, 2594, 0.5516, 26274, 6560
http://dbpedia.org/ontology/genus, http://dbpedia.org/ontology/family, 48901, 792, 0.0162, 35749, 0.7310, 205685, 33406
http://dbpedia.org/ontology/stateOfOrigin, http://dbpedia.org/ontology/birthPlace, 3927, 787, 0.2004, 1801, 0.4586, 25413, 0
http://dbpedia.org/ontology/formerBandMember, http://dbpedia.org/ontology/bandMember, 9733, 773, 0.0794, 934, 0.0960, 3567, 423
http://dbpedia.org/ontology/predecessor, http://dbpedia.org/ontology/parent, 2039, 696, 0.3413, 967, 0.4743, 3001, 1
http://dbpedia.org/ontology/locationCity, http://dbpedia.org/ontology/headquarter, 1961, 683, 0.3483, 646, 0.3294, 0, 2
http://dbpedia.org/ontology/restingPlace, http://dbpedia.org/ontology/placeOfBurial, 1656, 678, 0.4094, 480, 0.2899, 0, 0
http://dbpedia.org/ontology/stateOfOrigin, http://dbpedia.org/ontology/nationality, 942, 631, 0.6699, 287, 0.3047, 849, 0
